"","Education","Marital_Status","Income","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Response","...30","Kids","Relationship","Family_Size","Family_size","Age","Days_is_client","MntTotal","NumAllPurchases","AverageCheck","ShareDealsPurchases","TotalAcceptedCmp","ActiveDays"
"1977","2n Cycle","Married",32632,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,NA,0,1,0,2,61,734977,576,16,36,12.5,0,734945
"1978","PhD","Single",38236,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,NA,2,0,0,3,56,728371,88,7,12.6,57.1,0,728369
"1979","Graduation","Married",36781,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,NA,1,1,0,3,45,732177,63,5,12.6,20,1,732161
"1980","Master","Single",31385,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,NA,1,0,0,2,40,733759,27,3,9,33.3,2,733703
"1981","Graduation","Married",24570,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,NA,1,1,0,3,40,726027,193,8,24.1,37.5,0,725930
"1982","PhD","Divorced",25509,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,NA,1,0,0,2,50,729102,101,6,16.8,50,1,729087
"1983","Graduation","Married",94642,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,NA,0,1,0,2,73,731506,2211,21,105.3,0,2,731471
"1984","Master","Married",58646,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,NA,1,1,0,3,62,732116,140,7,20,14.3,0,732113
"1985","Graduation","Single",53201,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,NA,2,0,0,3,49,731506,415,14,29.6,57.1,0,731457
"1986","Graduation","Together",21994,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,NA,1,1,0,3,67,726819,22,3,7.3,33.3,0,726815
"1987","Graduation","Married",57113,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,NA,2,1,0,4,46,733697,263,10,26.3,60,0,733652
"1988","Graduation","Married",51373,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,NA,0,1,0,2,33,727733,393,11,35.7,9.1,0,727696
"1989","Graduation","Married",23477,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,NA,1,1,0,3,38,727976,147,7,21,42.9,0,727937
"1990","Graduation","Married",58116,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,NA,1,1,0,3,68,731081,443,14,31.6,14.3,0,731043
"1991","PhD","Divorced",72968,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,NA,0,0,0,1,61,729741,1958,18,108.8,5.6,2,729733
"1992","Master","Married",39791,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,NA,1,1,0,3,53,725633,174,8,21.8,25,0,725544
"1993","Master","Single",91712,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,NA,0,0,0,1,77,729437,2217,27,82.1,0,2,729390
"1994","Graduation","Single",94472,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,NA,1,0,0,2,66,734734,1691,15,112.7,6.7,2,734659
"1995","Graduation","Together",13672,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,NA,2,1,0,4,64,729620,25,4,6.2,50,0,729534
"1996","2n Cycle","Married",96547,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,NA,0,1,0,2,44,727399,809,21,38.5,0,4,727395
"1997","Graduation","Married",79205,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,NA,0,1,0,2,49,725115,895,15,59.7,6.7,2,725042
"1998","PhD","Together",56559,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,NA,1,1,0,3,49,726454,484,15,32.3,20,0,726408
"1999","PhD","Married",32644,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,NA,1,1,0,3,51,730076,413,14,29.5,28.6,1,730038
"2000","2n Cycle","Single",67506,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,NA,1,0,0,2,44,735189,331,11,30.1,9.1,0,735116
"2001","Graduation","Single",24206,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,NA,1,0,0,2,54,732938,25,4,6.2,25,0,732872
"2002","PhD","Divorced",28420,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,NA,1,0,0,2,57,726819,13,3,4.3,33.3,0,726783
"2003","Graduation","Married",22979,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,NA,1,1,0,3,54,733485,115,7,16.4,42.9,1,733456
"2004","Graduation","Single",33279,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,NA,0,0,0,1,58,731385,16,3,5.3,33.3,0,731356
"2005","Master","Single",46423,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,NA,2,0,0,3,52,729102,92,6,15.3,50,0,729096
"2006","Graduation","Married",30368,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,NA,1,1,0,3,47,733059,52,5,10.4,40,0,732962
"2007","Graduation","Married",63684,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,NA,1,1,0,3,54,726119,1464,20,73.2,15,0,726058
"2008","Graduation","Divorced",41638,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,NA,1,0,0,2,60,731140,441,13,33.9,30.8,1,731072
"2009","PhD","Divorced",68805,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,NA,1,0,0,2,65,729467,283,11,25.7,9.1,0,729394
"2010","PhD","Together",65814,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,NA,1,1,0,3,58,735130,747,20,37.4,15,0,735040
"2011","Graduation","Divorced",71964,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,NA,0,0,0,1,66,728494,1870,16,116.9,6.2,0,728413
"2012","Graduation","Single",39146,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,NA,1,0,0,2,38,730775,165,8,20.6,37.5,0,730774
"2013","Graduation","Together",96876,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,NA,0,1,0,2,47,733516,1941,23,84.4,4.3,4,733437
"2014","Basic","Married",34445,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,NA,0,1,0,2,43,726058,839,21,40,28.6,0,725966
"2015","Graduation","Single",68281,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,NA,0,0,0,1,66,733151,1655,24,69,4.2,1,733120
"2016","2n Cycle","Married",37284,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,NA,2,1,0,4,49,725268,23,3,7.7,33.3,0,725222
"2017","Graduation","Married",36790,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,NA,0,1,0,2,41,735495,66,5,13.2,20,1,735481
"2018","Graduation","Together",27943,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,NA,2,1,0,4,57,730351,37,5,7.4,60,0,730262
"2019","Graduation","Divorced",22263,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,NA,2,0,0,3,73,724903,21,4,5.2,50,0,724872
"2020","Graduation","Together",30261,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,NA,3,1,0,5,52,726545,22,3,7.3,33.3,0,726470
"2021","Graduation","Together",28587,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,NA,1,1,0,3,46,731506,78,6,13,50,0,731464
"2022","Master","Married",43815,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,NA,1,1,0,3,42,734003,79,5,15.8,20,0,733950
"2023","Graduation","Married",48195,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,NA,2,1,0,4,68,728249,265,11,24.1,54.5,0,728196
"2024","Master","Married",77027,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,NA,1,1,0,3,72,734062,1175,17,69.1,11.8,0,734039
"2025","PhD","Married",71322,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,NA,1,1,0,3,59,730045,1305,26,50.2,7.7,0,729988
"2026","Master","Married",32765,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,NA,1,1,0,3,45,727488,46,6,7.7,33.3,0,727439
"2027","Graduation","Together",29672,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,NA,2,1,0,4,59,731477,25,3,8.3,33.3,0,731471
"2028","Graduation","Divorced",23272,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,NA,0,0,0,1,71,729437,46,4,11.5,25,0,729408
"2029","Master","Together",49912,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,NA,1,1,0,3,75,733120,874,22,39.7,18.2,2,733115
"2030","2n Cycle","Together",7500,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,NA,1,1,0,3,39,735342,100,6,16.7,66.7,0,735244
"2031","PhD","Widow",68117,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,NA,1,0,0,2,77,732208,930,23,40.4,8.7,2,732128
"2032","Graduation","Married",67225,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,NA,1,1,0,3,69,726119,868,20,43.4,15,0,726115
"2033","Graduation","Married",17649,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,NA,1,1,0,3,48,731232,45,6,7.5,50,0,731162
"2034","Graduation","Together",55914,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,NA,1,1,0,3,49,725237,1260,25,50.4,16,0,725205
"2035","Graduation","Married",40059,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,NA,1,1,0,3,40,725449,414,11,37.6,9.1,1,725367
"2036","Graduation","Together",60905,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,NA,1,1,0,3,74,733759,392,13,30.2,15.4,0,733732
"2037","Graduation","Married",75330,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,NA,2,1,0,4,47,734185,1109,25,44.4,16,0,734091
"2038","Graduation","Single",60689,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,NA,1,0,0,2,73,735403,639,18,35.5,22.2,0,735380
"2039","Graduation","Married",38680,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,NA,1,1,0,3,40,725633,79,5,15.8,20,0,725536
"2040","Graduation","Together",61416,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,NA,0,1,0,2,42,732967,1665,23,72.4,4.3,1,732942
"2041","Graduation","Single",49767,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,NA,0,0,0,1,33,735069,692,17,40.7,5.9,0,734977
"2042","Graduation","Single",83273,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,NA,3,0,0,4,54,726545,1392,19,73.3,52.6,0,726447
"2043","Graduation","Married",29009,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,NA,1,1,0,3,43,725023,44,5,8.8,40,0,725004
"2044","Master","Married",45057,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,NA,1,1,0,3,45,735220,50,5,10,20,0,735140
"2045","Graduation","Married",37150,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,NA,1,1,0,3,53,731659,467,13,35.9,61.5,0,731579
"2046","Graduation","Single",43020,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,NA,1,0,0,2,54,724658,223,9,24.8,33.3,0,724579
"2047","Graduation","Married",53154,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,NA,1,1,0,3,65,732481,158,8,19.8,12.5,0,732431
"2048","Graduation","Married",65308,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,NA,0,1,0,2,51,731659,1211,27,44.9,3.7,2,731599
"2049","Graduation","Single",76467,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,NA,1,0,0,2,54,729498,1575,12,131.2,16.7,1,729454
"2050","2n Cycle","Married",81044,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,NA,0,1,0,2,77,725724,1208,21,57.5,4.8,0,725724
"2051","Graduation","Married",32871,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,NA,2,1,0,4,73,732573,43,4,10.8,25,0,732545
"2052","Graduation","Single",55801,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,NA,2,0,0,3,49,727641,527,15,35.1,40,1,727606
"2053","Graduation","Widow",76320,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,NA,1,0,0,2,65,727733,932,13,71.7,15.4,0,727684
"2054","Master","Single",36927,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,NA,2,0,0,3,69,735038,71,6,11.8,33.3,0,734992
"2055","Graduation","Together",48794,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,NA,2,1,0,4,71,726272,54,4,13.5,25,0,726175
"2056","Graduation","Single",23478,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,NA,0,0,0,1,59,728921,129,6,21.5,16.7,0,728870
"2057","Graduation","Divorced",71128,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,NA,1,0,0,2,51,733455,1615,24,67.3,12.5,0,733375
"2058","PhD","Divorced",70179,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,NA,1,0,0,2,48,728068,1034,23,45,13,0,728058
"2059","Graduation","Married",59462,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,NA,1,1,0,3,74,734093,1088,23,47.3,8.7,0,734064
"2060","Master","Together",51381.5,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,NA,2,1,0,4,55,729225,721,18,40.1,38.9,0,729173
"2061","Graduation","Together",38361,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,NA,1,1,0,3,55,725724,137,7,19.6,42.9,0,725650
"2062","PhD","Single",51381.5,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,NA,1,0,0,2,43,724477,47,6,7.8,33.3,0,724395
"2063","PhD","Together",70038,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,NA,0,1,0,2,42,726515,1244,16,77.8,6.2,0,726461
"2064","Graduation","Together",42554,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,NA,2,1,0,4,46,731537,41,5,8.2,40,0,731444
"2065","Graduation","Married",67445,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,NA,1,1,0,3,50,731324,1174,27,43.5,18.5,0,731261
"2066","Graduation","Widow",67046,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,NA,1,0,0,2,73,733728,993,13,76.4,15.4,0,733636
"2067","Graduation","Married",42192,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,NA,0,1,0,2,76,733485,100,6,16.7,16.7,0,733445
"2068","PhD","Married",77610,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,NA,1,1,0,3,72,725054,1680,15,112,13.3,0,724984
"2069","Graduation","Married",31761,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,NA,1,1,0,3,40,734003,98,7,14,28.6,0,733907
"2070","Graduation","Together",34350,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,NA,1,1,0,3,45,728707,48,4,12,25,0,728626
"2071","Graduation","Together",54591,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,NA,1,1,0,3,75,733881,519,16,32.4,18.8,0,733818
"2072","Graduation","Married",71866,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,NA,1,1,0,3,68,726454,715,19,37.6,5.3,0,726369
"2073","Graduation","Married",25293,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,NA,1,1,0,3,55,730198,37,4,9.2,25,0,730147
"2074","PhD","Single",42000,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,NA,0,0,0,1,37,732267,653,18,36.3,11.1,1,732244
"2075","Graduation","Married",69520,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,NA,0,1,0,2,41,733182,1455,20,72.8,5,0,733087
"2076","Graduation","Divorced",64713,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,NA,1,0,0,2,54,733332,602,17,35.4,11.8,1,733321
"2077","Master","Married",27889,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,NA,1,1,0,3,47,733912,26,4,6.5,25,0,733870
"2078","Basic","Widow",22123,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,NA,0,0,0,1,64,725999,102,6,17,16.7,0,725922
"2079","Graduation","Married",51381.5,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,NA,2,1,0,4,53,734765,97,6,16.2,66.7,0,734683
"2080","Master","Together",51381.5,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,NA,1,1,0,3,70,727368,207,9,23,22.2,0,727285
"2081","Graduation","Married",27803,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,NA,1,1,0,3,51,726211,176,7,25.1,28.6,0,726171
"2082","Graduation","Single",51381.5,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,0,NA,1,0,0,2,69,729072,450,12,37.5,25,0,728977
"2083","Graduation","Married",51651,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,NA,1,1,0,3,64,733059,433,13,33.3,30.8,0,733027
"2084","Graduation","Married",68487,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,NA,0,1,0,2,36,731171,1366,29,47.1,3.4,0,731123
"2085","Master","Widow",51381.5,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,1,NA,0,0,0,1,81,724689,1564,21,74.5,4.8,2,724614
"2086","Graduation","Married",56796,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,NA,1,1,0,3,55,730045,1001,24,41.7,12.5,0,730021
"2087","2n Cycle","Married",87000,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,NA,0,1,0,2,32,730107,961,17,56.5,5.9,0,730046
"2088","Graduation","Married",79823,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,NA,1,1,0,3,65,724538,1518,22,69,4.5,1,724532
"2089","Graduation","Single",30828,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,NA,1,0,0,2,44,734185,56,6,9.3,33.3,0,734169
"2090","Master","Married",34109,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,NA,1,1,0,3,53,733424,22,3,7.3,33.3,0,733385
"2091","Master","Divorced",53367,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,NA,2,0,0,3,50,724385,400,14,28.6,50,1,724383
"2092","Basic","Together",22390,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,NA,0,1,0,2,55,727976,26,3,8.7,33.3,0,727927
"2093","Graduation","Together",71322,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,NA,1,1,0,3,48,735069,350,12,29.2,8.3,0,735038
"2094","Graduation","Absurd",79244,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,NA,0,0,0,1,31,728646,1216,21,57.9,4.8,3,728588
"2095","Master","Together",49912,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,NA,1,1,0,3,75,733120,874,22,39.7,18.2,2,733115
"2096","PhD","Married",48699,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,NA,2,1,0,4,74,728129,40,4,10,25,0,728039
"2097","Graduation","Together",80144,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,NA,0,1,0,2,49,724719,1367,18,75.9,5.6,0,724672
"2098","Graduation","Single",54252,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,NA,2,0,0,3,68,725572,264,10,26.4,50,0,725547
"2099","Master","Married",81929,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,NA,1,1,0,3,48,725084,2053,18,114.1,11.1,3,725024
"2100","Graduation","Married",76068,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,NA,1,1,0,3,49,725023,1376,9,152.9,11.1,2,724956
"2101","Master","Married",53204,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,NA,2,1,0,4,48,728555,45,4,11.2,25,0,728515
"2102","PhD","Together",67911,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,NA,1,1,0,3,75,727764,976,24,40.7,12.5,0,727701
"2103","2n Cycle","Married",14796,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,NA,1,1,0,3,40,729467,51,4,12.8,50,1,729466
"2104","PhD","Married",78128,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,NA,1,1,0,3,50,728949,1264,18,70.2,11.1,2,728860
"2105","Basic","Married",14188,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,NA,0,1,0,2,52,725662,75,6,12.5,16.7,0,725622
"2106","Basic","Married",20425,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,NA,1,1,0,3,38,725054,57,5,11.4,40,0,725049
"2107","Master","Married",58646,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,NA,1,1,0,3,62,732116,140,7,20,14.3,0,732113
"2108","Graduation","Divorced",72967,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,NA,1,0,0,2,54,730107,497,17,29.2,11.8,2,730106
"2109","Master","Married",48150,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,NA,1,1,0,3,75,732846,266,10,26.6,30,0,732822
"2110","Graduation","Single",82332,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,NA,0,0,0,1,63,729467,2006,20,100.3,5,2,729378
"2111","Graduation","Widow",58275,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,NA,2,0,0,3,69,735038,615,17,36.2,35.3,0,734990
"2112","PhD","Together",44953,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,NA,0,1,0,2,43,727915,1021,23,44.4,4.3,1,727884
"2113","Graduation","Together",34587,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,NA,2,1,0,4,71,729955,22,4,5.5,50,0,729887
"2114","Master","Together",43018,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,NA,1,1,0,3,50,735250,133,6,22.2,16.7,0,735204
"2115","Master","Married",45736,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,NA,1,1,0,3,70,726972,437,14,31.2,35.7,0,726880
"2116","Master","Together",66476,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,NA,1,1,0,3,55,734124,1013,24,42.2,8.3,0,734044
"2117","2n Cycle","Married",27733,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,NA,1,1,0,3,43,726211,57,5,11.4,40,0,726195
"2118","PhD","Together",69805,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,NA,1,1,0,3,72,728249,1038,25,41.5,8,0,728199
"2119","Master","Single",72217,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,NA,0,0,0,1,62,732177,1573,21,74.9,4.8,0,732084
"2120","Graduation","Divorced",25818,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,NA,1,0,0,2,53,729072,28,3,9.3,33.3,0,729021
"2121","Master","Together",37509,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,NA,1,1,0,3,48,731293,123,7,17.6,28.6,0,731269
"2122","2n Cycle","Together",25176,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,NA,2,1,0,4,48,732055,13,3,4.3,33.3,0,731976
"2123","Graduation","Married",43586,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,NA,1,1,0,3,44,724750,132,7,18.9,42.9,0,724724
"2124","2n Cycle","Married",53230,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,NA,1,1,0,3,68,734612,732,19,38.5,21.1,0,734526
"2125","Graduation","Together",50116,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,NA,2,1,0,4,67,728463,66,5,13.2,40,1,728395
"2126","Graduation","Together",84906,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,NA,0,1,0,2,52,734185,1631,23,70.9,4.3,3,734087
"2127","Graduation","Married",61286,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,NA,1,1,0,3,58,734977,608,16,38,12.5,0,734943
"2128","PhD","Married",82333,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,1,NA,0,1,0,2,38,724903,1822,17,107.2,5.9,2,724843
"2129","PhD","Together",65220,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,NA,0,1,0,2,59,734581,1282,19,67.5,21.1,1,734578
"2130","Graduation","Together",33590,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,NA,3,1,0,5,50,734520,8,3,2.7,33.3,0,734455
"2131","Graduation","Divorced",30992,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,NA,1,0,0,2,48,727794,43,4,10.8,25,0,727711
"2132","Master","Single",72309,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,1,NA,0,0,0,1,48,731843,1931,19,101.6,5.3,2,731779
"2133","PhD","Married",120000,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,2,75,725115,8,0,200,NA,0,725030
"2134","Basic","Married",16005,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,NA,1,1,0,3,44,730594,103,5,20.6,60,0,730525
"2135","Master","Absurd",65487,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,NA,0,0,0,1,67,732267,1169,14,83.5,21.4,0,732219
"2136","Graduation","Married",58692,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,NA,1,1,0,3,59,733638,395,14,28.2,7.1,0,733617
"2137","Graduation","Widow",40590,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,NA,2,0,0,3,55,734916,258,10,25.8,50,1,734886
